-27.9709,-28.0985,-28.2251,-28.3508,-28.4756,-28.5995,-28.7225,-28.8445,-28.9655,-29.0855,-29.2046,-29.3226,-29.4397,-29.5557,-29.6707,-29.7846,-29.8975,-30.0093,-30.1201,-30.2297,-30.3383,-30.4457,-30.5521,-30.6572,-30.7613,-30.8642,-30.9659,-31.0664,-31.1658,-31.2639,-31.3609,-31.4566,-31.5511,-31.6444,-31.7364,-31.8272,-31.9167,-32.0049,-32.0918,-32.1774,-32.2617,-32.3447,-32.4264,-32.5067,-32.5857,-32.6634,-32.7396,-32.8145,-32.888,-32.9602,-33.0309,-33.1002,-33.1681,-33.2346,-33.2997,-33.3633,-33.4255,-33.4862,-33.5454,-33.6032,-33.6595,-33.7144,-33.7677,-33.8196,-33.8699,-33.9187,-33.9661,-34.0119,-34.0562,-34.0989,-34.1401,-34.1798,-34.2179,-34.2545,-34.2895,-34.3229,-34.3548,-34.3852,-34.4139,-34.4411,-34.4667,-34.4907,-34.5131,-34.5339,-34.5532,-34.5708,-34.5869,-34.6013,-34.6142,-34.6254,-34.635,-34.6431,-34.6495,-34.6543,-34.6575,-34.6592,-34.6592,-34.6575,-34.6543,-34.6495,-34.6431,-34.635,-34.6254,-34.6142,-34.6013,-34.5869,-34.5708,-34.5532,-34.5339,-34.5131,-34.4907,-34.4667,-34.4411,-34.4139,-34.3852,-34.3548,-34.3229,-34.2895,-34.2545,-34.2179,-34.1798,-34.1401,-34.0989,-34.0562,-34.0119,-33.9661,-33.9187,-33.8699,-33.8196,-33.7677,-33.7144,-33.6595,-33.6032,-33.5454,-33.4862,-33.4255,-33.3633,-33.2997,-33.2346,-33.1681,-33.1002,-33.0309,-32.9602,-32.888,-32.8145,-32.7396,-32.6634,-32.5857,-32.5067,-32.4264,-32.3447,-32.2617,-32.1774,-32.0918,-32.0049,-31.9167,-31.8272,-31.7364,-31.6444,-31.5511,-31.4566,-31.3609,-31.2639,-31.1658,-31.0664,-30.9659,-30.8642,-30.7613,-30.6572,-30.5521,-30.4457,-30.3383,-30.2297,-30.1201,-30.0093,-29.8975,-29.7846,-29.6707,-29.5557,-29.4397,-29.3226,-29.2046,-29.0855,-28.9655,-28.8445,-28.7225,-28.5995,-28.4756,-28.3508,-28.2251,-28.0985,-27.9709,
-27.4961,-27.621,-27.745,-27.8681,-27.9903,-28.1115,-28.2318,-28.3512,-28.4697,-28.5872,-28.7037,-28.8192,-28.9337,-29.0472,-29.1597,-29.2712,-29.3817,-29.4911,-29.5994,-29.7066,-29.8128,-29.9179,-30.0219,-30.1248,-30.2265,-30.3271,-30.4266,-30.5249,-30.622,-30.718,-30.8128,-30.9064,-30.9988,-31.0899,-31.1799,-31.2686,-31.3561,-31.4423,-31.5272,-31.6109,-31.6933,-31.7744,-31.8542,-31.9327,-32.0099,-32.0857,-32.1603,-32.2334,-32.3052,-32.3757,-32.4448,-32.5125,-32.5789,-32.6438,-32.7073,-32.7695,-32.8302,-32.8895,-32.9474,-33.0038,-33.0588,-33.1123,-33.1644,-33.215,-33.2642,-33.3119,-33.3581,-33.4028,-33.446,-33.4878,-33.528,-33.5667,-33.604,-33.6397,-33.6738,-33.7065,-33.7376,-33.7672,-33.7953,-33.8218,-33.8468,-33.8702,-33.8921,-33.9124,-33.9312,-33.9484,-33.9641,-33.9782,-33.9907,-34.0017,-34.0111,-34.019,-34.0253,-34.03,-34.0331,-34.0347,-34.0347,-34.0331,-34.03,-34.0253,-34.019,-34.0111,-34.0017,-33.9907,-33.9782,-33.9641,-33.9484,-33.9312,-33.9124,-33.8921,-33.8702,-33.8468,-33.8218,-33.7953,-33.7672,-33.7376,-33.7065,-33.6738,-33.6397,-33.604,-33.5667,-33.528,-33.4878,-33.446,-33.4028,-33.3581,-33.3119,-33.2642,-33.215,-33.1644,-33.1123,-33.0588,-33.0038,-32.9474,-32.8895,-32.8302,-32.7695,-32.7073,-32.6438,-32.5789,-32.5125,-32.4448,-32.3757,-32.3052,-32.2334,-32.1603,-32.0857,-32.0099,-31.9327,-31.8542,-31.7744,-31.6933,-31.6109,-31.5272,-31.4423,-31.3561,-31.2686,-31.1799,-31.0899,-30.9988,-30.9064,-30.8128,-30.718,-30.622,-30.5249,-30.4266,-30.3271,-30.2265,-30.1248,-30.0219,-29.9179,-29.8128,-29.7066,-29.5994,-29.4911,-29.3817,-29.2712,-29.1597,-29.0472,-28.9337,-28.8192,-28.7037,-28.5872,-28.4697,-28.3512,-28.2318,-28.1115,-27.9903,-27.8681,-27.745,-27.621,-27.4961,
-27.0196,-27.1418,-27.2631,-27.3836,-27.5032,-27.6218,-27.7396,-27.8564,-27.9723,-28.0872,-28.2012,-28.3142,-28.4262,-28.5373,-28.6473,-28.7564,-28.8644,-28.9714,-29.0773,-29.1822,-29.286,-29.3888,-29.4904,-29.591,-29.6905,-29.7889,-29.8861,-29.9822,-30.0772,-30.171,-30.2636,-30.3551,-30.4454,-30.5345,-30.6224,-30.7091,-30.7945,-30.8788,-30.9618,-31.0435,-31.124,-31.2033,-31.2812,-31.3579,-31.4333,-31.5074,-31.5802,-31.6517,-31.7218,-31.7906,-31.8581,-31.9243,-31.989,-32.0525,-32.1145,-32.1752,-32.2345,-32.2924,-32.3489,-32.404,-32.4577,-32.5099,-32.5608,-32.6102,-32.6582,-32.7048,-32.7499,-32.7935,-32.8357,-32.8764,-32.9157,-32.9535,-32.9898,-33.0247,-33.058,-33.0899,-33.1203,-33.1492,-33.1766,-33.2025,-33.2268,-33.2497,-33.2711,-33.2909,-33.3092,-33.326,-33.3413,-33.3551,-33.3673,-33.378,-33.3872,-33.3949,-33.401,-33.4056,-33.4086,-33.4102,-33.4102,-33.4086,-33.4056,-33.401,-33.3949,-33.3872,-33.378,-33.3673,-33.3551,-33.3413,-33.326,-33.3092,-33.2909,-33.2711,-33.2497,-33.2268,-33.2025,-33.1766,-33.1492,-33.1203,-33.0899,-33.058,-33.0247,-32.9898,-32.9535,-32.9157,-32.8764,-32.8357,-32.7935,-32.7499,-32.7048,-32.6582,-32.6102,-32.5608,-32.5099,-32.4577,-32.404,-32.3489,-32.2924,-32.2345,-32.1752,-32.1145,-32.0525,-31.989,-31.9243,-31.8581,-31.7906,-31.7218,-31.6517,-31.5802,-31.5074,-31.4333,-31.3579,-31.2812,-31.2033,-31.124,-31.0435,-30.9618,-30.8788,-30.7945,-30.7091,-30.6224,-30.5345,-30.4454,-30.3551,-30.2636,-30.171,-30.0772,-29.9822,-29.8861,-29.7889,-29.6905,-29.591,-29.4904,-29.3888,-29.286,-29.1822,-29.0773,-28.9714,-28.8644,-28.7564,-28.6473,-28.5373,-28.4262,-28.3142,-28.2012,-28.0872,-27.9723,-27.8564,-27.7396,-27.6218,-27.5032,-27.3836,-27.2631,-27.1418,-27.0196,
-26.5413,-26.6609,-26.7796,-26.8974,-27.0144,-27.1305,-27.2457,-27.3599,-27.4733,-27.5857,-27.6972,-27.8077,-27.9173,-28.0259,-28.1335,-28.2401,-28.3457,-28.4503,-28.5539,-28.6564,-28.7579,-28.8584,-28.9578,-29.0561,-29.1533,-29.2494,-29.3445,-29.4384,-29.5312,-29.6229,-29.7134,-29.8028,-29.891,-29.9781,-30.0639,-30.1486,-30.2321,-30.3144,-30.3955,-30.4754,-30.554,-30.6314,-30.7075,-30.7824,-30.8561,-30.9284,-30.9995,-31.0693,-31.1378,-31.205,-31.2709,-31.3354,-31.3987,-31.4606,-31.5212,-31.5804,-31.6383,-31.6948,-31.75,-31.8038,-31.8562,-31.9072,-31.9568,-32.0051,-32.0519,-32.0973,-32.1414,-32.184,-32.2252,-32.2649,-32.3032,-32.3401,-32.3756,-32.4096,-32.4421,-32.4732,-32.5029,-32.531,-32.5578,-32.583,-32.6068,-32.6291,-32.65,-32.6693,-32.6872,-32.7036,-32.7185,-32.7319,-32.7439,-32.7543,-32.7633,-32.7708,-32.7767,-32.7812,-32.7842,-32.7857,-32.7857,-32.7842,-32.7812,-32.7767,-32.7708,-32.7633,-32.7543,-32.7439,-32.7319,-32.7185,-32.7036,-32.6872,-32.6693,-32.65,-32.6291,-32.6068,-32.583,-32.5578,-32.531,-32.5029,-32.4732,-32.4421,-32.4096,-32.3756,-32.3401,-32.3032,-32.2649,-32.2252,-32.184,-32.1414,-32.0973,-32.0519,-32.0051,-31.9568,-31.9072,-31.8562,-31.8038,-31.75,-31.6948,-31.6383,-31.5804,-31.5212,-31.4606,-31.3987,-31.3354,-31.2709,-31.205,-31.1378,-31.0693,-30.9995,-30.9284,-30.8561,-30.7824,-30.7075,-30.6314,-30.554,-30.4754,-30.3955,-30.3144,-30.2321,-30.1486,-30.0639,-29.9781,-29.891,-29.8028,-29.7134,-29.6229,-29.5312,-29.4384,-29.3445,-29.2494,-29.1533,-29.0561,-28.9578,-28.8584,-28.7579,-28.6564,-28.5539,-28.4503,-28.3457,-28.2401,-28.1335,-28.0259,-27.9173,-27.8077,-27.6972,-27.5857,-27.4733,-27.3599,-27.2457,-27.1305,-27.0144,-26.8974,-26.7796,-26.6609,-26.5413,
-26.0613,-26.1783,-26.2944,-26.4097,-26.5241,-26.6376,-26.7502,-26.862,-26.9728,-27.0827,-27.1917,-27.2998,-27.4069,-27.5131,-27.6182,-27.7225,-27.8257,-27.9279,-28.0292,-28.1294,-28.2286,-28.3268,-28.4239,-28.5199,-28.615,-28.7089,-28.8017,-28.8935,-28.9842,-29.0737,-29.1622,-29.2495,-29.3357,-29.4207,-29.5046,-29.5873,-29.6688,-29.7492,-29.8284,-29.9064,-29.9832,-30.0587,-30.1331,-30.2062,-30.2781,-30.3488,-30.4182,-30.4863,-30.5532,-30.6188,-30.6831,-30.7461,-30.8078,-30.8683,-30.9274,-30.9852,-31.0417,-31.0969,-31.1507,-31.2032,-31.2543,-31.3041,-31.3526,-31.3996,-31.4453,-31.4897,-31.5326,-31.5742,-31.6144,-31.6532,-31.6906,-31.7265,-31.7611,-31.7943,-31.8261,-31.8564,-31.8853,-31.9128,-31.9389,-31.9635,-31.9867,-32.0085,-32.0288,-32.0477,-32.0651,-32.0811,-32.0957,-32.1088,-32.1204,-32.1306,-32.1393,-32.1466,-32.1525,-32.1568,-32.1597,-32.1612,-32.1612,-32.1597,-32.1568,-32.1525,-32.1466,-32.1393,-32.1306,-32.1204,-32.1088,-32.0957,-32.0811,-32.0651,-32.0477,-32.0288,-32.0085,-31.9867,-31.9635,-31.9389,-31.9128,-31.8853,-31.8564,-31.8261,-31.7943,-31.7611,-31.7265,-31.6906,-31.6532,-31.6144,-31.5742,-31.5326,-31.4897,-31.4453,-31.3996,-31.3526,-31.3041,-31.2543,-31.2032,-31.1507,-31.0969,-31.0417,-30.9852,-30.9274,-30.8683,-30.8078,-30.7461,-30.6831,-30.6188,-30.5532,-30.4863,-30.4182,-30.3488,-30.2781,-30.2062,-30.1331,-30.0587,-29.9832,-29.9064,-29.8284,-29.7492,-29.6688,-29.5873,-29.5046,-29.4207,-29.3357,-29.2495,-29.1622,-29.0737,-28.9842,-28.8935,-28.8017,-28.7089,-28.615,-28.5199,-28.4239,-28.3268,-28.2286,-28.1294,-28.0292,-27.9279,-27.8257,-27.7225,-27.6182,-27.5131,-27.4069,-27.2998,-27.1917,-27.0827,-26.9728,-26.862,-26.7502,-26.6376,-26.5241,-26.4097,-26.2944,-26.1783,-26.0613,
-25.5797,-25.6941,-25.8076,-25.9203,-26.0322,-26.1431,-26.2533,-26.3625,-26.4708,-26.5783,-26.6848,-26.7904,-26.8951,-26.9989,-27.1017,-27.2035,-27.3044,-27.4043,-27.5032,-27.6011,-27.6981,-27.794,-27.8888,-27.9827,-28.0755,-28.1673,-28.258,-28.3476,-28.4361,-28.5236,-28.61,-28.6952,-28.7794,-28.8624,-28.9443,-29.0251,-29.1047,-29.1832,-29.2605,-29.3366,-29.4116,-29.4854,-29.558,-29.6293,-29.6995,-29.7685,-29.8362,-29.9027,-29.968,-30.032,-30.0948,-30.1563,-30.2165,-30.2755,-30.3332,-30.3896,-30.4447,-30.4985,-30.5511,-30.6023,-30.6522,-30.7007,-30.748,-30.7939,-30.8385,-30.8818,-30.9237,-30.9642,-31.0034,-31.0412,-31.0777,-31.1128,-31.1465,-31.1789,-31.2099,-31.2395,-31.2677,-31.2945,-31.3199,-31.3439,-31.3666,-31.3878,-31.4076,-31.426,-31.443,-31.4586,-31.4728,-31.4856,-31.4969,-31.5069,-31.5154,-31.5225,-31.5282,-31.5325,-31.5353,-31.5367,-31.5367,-31.5353,-31.5325,-31.5282,-31.5225,-31.5154,-31.5069,-31.4969,-31.4856,-31.4728,-31.4586,-31.443,-31.426,-31.4076,-31.3878,-31.3666,-31.3439,-31.3199,-31.2945,-31.2677,-31.2395,-31.2099,-31.1789,-31.1465,-31.1128,-31.0777,-31.0412,-31.0034,-30.9642,-30.9237,-30.8818,-30.8385,-30.7939,-30.748,-30.7007,-30.6522,-30.6023,-30.5511,-30.4985,-30.4447,-30.3896,-30.3332,-30.2755,-30.2165,-30.1563,-30.0948,-30.032,-29.968,-29.9027,-29.8362,-29.7685,-29.6995,-29.6293,-29.558,-29.4854,-29.4116,-29.3366,-29.2605,-29.1832,-29.1047,-29.0251,-28.9443,-28.8624,-28.7794,-28.6952,-28.61,-28.5236,-28.4361,-28.3476,-28.258,-28.1673,-28.0755,-27.9827,-27.8888,-27.794,-27.6981,-27.6011,-27.5032,-27.4043,-27.3044,-27.2035,-27.1017,-26.9989,-26.8951,-26.7904,-26.6848,-26.5783,-26.4708,-26.3625,-26.2533,-26.1431,-26.0322,-25.9203,-25.8076,-25.6941,-25.5797,
-25.0965,-25.2083,-25.3193,-25.4294,-25.5387,-25.6472,-25.7548,-25.8616,-25.9674,-26.0724,-26.1765,-26.2797,-26.382,-26.4834,-26.5838,-26.6833,-26.7818,-26.8794,-26.9761,-27.0717,-27.1664,-27.26,-27.3527,-27.4443,-27.535,-27.6246,-27.7131,-27.8006,-27.8871,-27.9725,-28.0568,-28.1401,-28.2222,-28.3033,-28.3832,-28.4621,-28.5398,-28.6164,-28.6918,-28.7662,-28.8393,-28.9113,-28.9821,-29.0518,-29.1203,-29.1876,-29.2537,-29.3185,-29.3822,-29.4447,-29.5059,-29.5659,-29.6247,-29.6822,-29.7385,-29.7936,-29.8473,-29.8998,-29.9511,-30.001,-30.0497,-30.0971,-30.1431,-30.1879,-30.2314,-30.2736,-30.3144,-30.354,-30.3922,-30.4291,-30.4647,-30.4989,-30.5318,-30.5633,-30.5936,-30.6224,-30.6499,-30.6761,-30.7008,-30.7243,-30.7463,-30.767,-30.7864,-30.8043,-30.8209,-30.8361,-30.8499,-30.8624,-30.8734,-30.8831,-30.8914,-30.8984,-30.9039,-30.9081,-30.9108,-30.9122,-30.9122,-30.9108,-30.9081,-30.9039,-30.8984,-30.8914,-30.8831,-30.8734,-30.8624,-30.8499,-30.8361,-30.8209,-30.8043,-30.7864,-30.767,-30.7463,-30.7243,-30.7008,-30.6761,-30.6499,-30.6224,-30.5936,-30.5633,-30.5318,-30.4989,-30.4647,-30.4291,-30.3922,-30.354,-30.3144,-30.2736,-30.2314,-30.1879,-30.1431,-30.0971,-30.0497,-30.001,-29.9511,-29.8998,-29.8473,-29.7936,-29.7385,-29.6822,-29.6247,-29.5659,-29.5059,-29.4447,-29.3822,-29.3185,-29.2537,-29.1876,-29.1203,-29.0518,-28.9821,-28.9113,-28.8393,-28.7662,-28.6918,-28.6164,-28.5398,-28.4621,-28.3832,-28.3033,-28.2222,-28.1401,-28.0568,-27.9725,-27.8871,-27.8006,-27.7131,-27.6246,-27.535,-27.4443,-27.3527,-27.26,-27.1664,-27.0717,-26.9761,-26.8794,-26.7818,-26.6833,-26.5838,-26.4834,-26.382,-26.2797,-26.1765,-26.0724,-25.9674,-25.8616,-25.7548,-25.6472,-25.5387,-25.4294,-25.3193,-25.2083,-25.0965,
-24.6118,-24.721,-24.8295,-24.9371,-25.0439,-25.1498,-25.255,-25.3593,-25.4627,-25.5652,-25.6669,-25.7677,-25.8676,-25.9666,-26.0647,-26.1618,-26.2581,-26.3534,-26.4477,-26.5411,-26.6335,-26.725,-26.8154,-26.9049,-26.9934,-27.0809,-27.1673,-27.2527,-27.3371,-27.4205,-27.5028,-27.584,-27.6642,-27.7433,-27.8213,-27.8983,-27.9741,-28.0488,-28.1225,-28.195,-28.2663,-28.3366,-28.4057,-28.4736,-28.5404,-28.6061,-28.6705,-28.7338,-28.796,-28.8569,-28.9166,-28.9751,-29.0325,-29.0886,-29.1435,-29.1971,-29.2496,-29.3007,-29.3507,-29.3994,-29.4469,-29.4931,-29.538,-29.5817,-29.6241,-29.6652,-29.705,-29.7436,-29.7808,-29.8168,-29.8515,-29.8849,-29.9169,-29.9477,-29.9771,-30.0052,-30.0321,-30.0575,-30.0817,-30.1045,-30.126,-30.1462,-30.165,-30.1826,-30.1987,-30.2135,-30.227,-30.2392,-30.2499,-30.2594,-30.2675,-30.2742,-30.2796,-30.2837,-30.2864,-30.2877,-30.2877,-30.2864,-30.2837,-30.2796,-30.2742,-30.2675,-30.2594,-30.2499,-30.2392,-30.227,-30.2135,-30.1987,-30.1826,-30.165,-30.1462,-30.126,-30.1045,-30.0817,-30.0575,-30.0321,-30.0052,-29.9771,-29.9477,-29.9169,-29.8849,-29.8515,-29.8168,-29.7808,-29.7436,-29.705,-29.6652,-29.6241,-29.5817,-29.538,-29.4931,-29.4469,-29.3994,-29.3507,-29.3007,-29.2496,-29.1971,-29.1435,-29.0886,-29.0325,-28.9751,-28.9166,-28.8569,-28.796,-28.7338,-28.6705,-28.6061,-28.5404,-28.4736,-28.4057,-28.3366,-28.2663,-28.195,-28.1225,-28.0488,-27.9741,-27.8983,-27.8213,-27.7433,-27.6642,-27.584,-27.5028,-27.4205,-27.3371,-27.2527,-27.1673,-27.0809,-26.9934,-26.9049,-26.8154,-26.725,-26.6335,-26.5411,-26.4477,-26.3534,-26.2581,-26.1618,-26.0647,-25.9666,-25.8676,-25.7677,-25.6669,-25.5652,-25.4627,-25.3593,-25.255,-25.1498,-25.0439,-24.9371,-24.8295,-24.721,-24.6118,
-24.1256,-24.2323,-24.3382,-24.4433,-24.5476,-24.6511,-24.7537,-24.8556,-24.9566,-25.0567,-25.156,-25.2544,-25.3519,-25.4486,-25.5443,-25.6392,-25.7331,-25.8261,-25.9182,-26.0094,-26.0996,-26.1889,-26.2771,-26.3645,-26.4508,-26.5362,-26.6205,-26.7039,-26.7862,-26.8675,-26.9478,-27.0271,-27.1053,-27.1825,-27.2586,-27.3337,-27.4076,-27.4805,-27.5524,-27.6231,-27.6927,-27.7612,-27.8286,-27.8949,-27.96,-28.024,-28.0869,-28.1486,-28.2092,-28.2686,-28.3268,-28.3839,-28.4398,-28.4945,-28.548,-28.6003,-28.6514,-28.7013,-28.75,-28.7975,-28.8438,-28.8888,-28.9326,-28.9752,-29.0165,-29.0566,-29.0954,-29.133,-29.1693,-29.2043,-29.2381,-29.2707,-29.3019,-29.3319,-29.3606,-29.388,-29.4141,-29.4389,-29.4625,-29.4847,-29.5057,-29.5253,-29.5437,-29.5608,-29.5765,-29.5909,-29.6041,-29.6159,-29.6264,-29.6356,-29.6435,-29.6501,-29.6554,-29.6593,-29.6619,-29.6632,-29.6632,-29.6619,-29.6593,-29.6554,-29.6501,-29.6435,-29.6356,-29.6264,-29.6159,-29.6041,-29.5909,-29.5765,-29.5608,-29.5437,-29.5253,-29.5057,-29.4847,-29.4625,-29.4389,-29.4141,-29.388,-29.3606,-29.3319,-29.3019,-29.2707,-29.2381,-29.2043,-29.1693,-29.133,-29.0954,-29.0566,-29.0165,-28.9752,-28.9326,-28.8888,-28.8438,-28.7975,-28.75,-28.7013,-28.6514,-28.6003,-28.548,-28.4945,-28.4398,-28.3839,-28.3268,-28.2686,-28.2092,-28.1486,-28.0869,-28.024,-27.96,-27.8949,-27.8286,-27.7612,-27.6927,-27.6231,-27.5524,-27.4805,-27.4076,-27.3337,-27.2586,-27.1825,-27.1053,-27.0271,-26.9478,-26.8675,-26.7862,-26.7039,-26.6205,-26.5362,-26.4508,-26.3645,-26.2771,-26.1889,-26.0996,-26.0094,-25.9182,-25.8261,-25.7331,-25.6392,-25.5443,-25.4486,-25.3519,-25.2544,-25.156,-25.0567,-24.9566,-24.8556,-24.7537,-24.6511,-24.5476,-24.4433,-24.3382,-24.2323,-24.1256,
-23.6379,-23.7421,-23.8455,-23.9481,-24.0499,-24.151,-24.2512,-24.3506,-24.4492,-24.5469,-24.6438,-24.7399,-24.835,-24.9294,-25.0228,-25.1154,-25.207,-25.2978,-25.3877,-25.4766,-25.5646,-25.6517,-25.7378,-25.823,-25.9072,-25.9905,-26.0728,-26.1541,-26.2344,-26.3137,-26.3921,-26.4694,-26.5456,-26.6209,-26.6951,-26.7683,-26.8405,-26.9115,-26.9816,-27.0505,-27.1184,-27.1852,-27.2509,-27.3155,-27.379,-27.4414,-27.5027,-27.5628,-27.6219,-27.6798,-27.7366,-27.7922,-27.8466,-27.9,-27.9521,-28.0031,-28.0529,-28.1016,-28.149,-28.1953,-28.2404,-28.2842,-28.3269,-28.3684,-28.4087,-28.4477,-28.4856,-28.5222,-28.5576,-28.5917,-28.6246,-28.6563,-28.6868,-28.716,-28.7439,-28.7706,-28.7961,-28.8203,-28.8432,-28.8649,-28.8853,-28.9044,-28.9223,-28.9389,-28.9543,-28.9683,-28.9811,-28.9926,-29.0029,-29.0119,-29.0195,-29.0259,-29.0311,-29.0349,-29.0375,-29.0388,-29.0388,-29.0375,-29.0349,-29.0311,-29.0259,-29.0195,-29.0119,-29.0029,-28.9926,-28.9811,-28.9683,-28.9543,-28.9389,-28.9223,-28.9044,-28.8853,-28.8649,-28.8432,-28.8203,-28.7961,-28.7706,-28.7439,-28.716,-28.6868,-28.6563,-28.6246,-28.5917,-28.5576,-28.5222,-28.4856,-28.4477,-28.4087,-28.3684,-28.3269,-28.2842,-28.2404,-28.1953,-28.149,-28.1016,-28.0529,-28.0031,-27.9521,-27.9,-27.8466,-27.7922,-27.7366,-27.6798,-27.6219,-27.5628,-27.5027,-27.4414,-27.379,-27.3155,-27.2509,-27.1852,-27.1184,-27.0505,-26.9816,-26.9115,-26.8405,-26.7683,-26.6951,-26.6209,-26.5456,-26.4694,-26.3921,-26.3137,-26.2344,-26.1541,-26.0728,-25.9905,-25.9072,-25.823,-25.7378,-25.6517,-25.5646,-25.4766,-25.3877,-25.2978,-25.207,-25.1154,-25.0228,-24.9294,-24.835,-24.7399,-24.6438,-24.5469,-24.4492,-24.3506,-24.2512,-24.151,-24.0499,-23.9481,-23.8455,-23.7421,-23.6379,
